Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
e9799716_7316_59e6_d572_5bfe0c87cd14,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_75417ca44eae4aa5b7d3d88db86a9341~mv2.jpg,2,MF Doom  Ring,,,,,,,,,,,,,,,,,,,,,
e9799716_7316_59e6_d572_5bfe0c87cd14,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_4c33b0cb47b542c99c1cc5930c6efb9c~mv2.jpg,3,MF Doom  Ring,,,,,,,,,,,,,,,,,,,,,
c62b21ad_c10e_fcc6_da5d_2c92a350816c,Edgy Spike Neckchain,"<p>For a bold, daring look, the Edgy Spike Neckchain brings an instant dose of attitude to your style. With its spiked detailing and sharp lines, this necklace is for those who want to embrace a punk-inspired edge without sacrificing sophistication.</p>",Sicsense,Neckpieces,"Neckpieces,Best sellers",TRUE,,,,,,,,100,shopify,0,deny,manual,450.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_fe705bbc66e24e0e80e459deb3ad15ae~mv2.jpg,1,Edgy Spike Neckchain,FALSE,,,,,,,,,,,,,,,,,,,,active
c62b21ad_c10e_fcc6_da5d_2c92a350816c,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_470ed830b4d64decbcada408b543296c~mv2.jpg,2,Edgy Spike Neckchain,,,,,,,,,,,,,,,,,,,,,
edb9f9be_0dbd_cb07_924d_05780391ccf8,Iced Out Cross Neckchain,"<p>With its radiant cross pendant, the Iced Out Cross Neckchain brings a touch of brilliance to your ensemble. The bling effect adds a bold, luxurious flair to any outfit, making this necklace a standout statement piece for any occasion.</p>",Sicsense,Pendants,Pendants,TRUE,,,,,,,,100,shopify,12,deny,manual,399.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_d3461e32208a439c8d30919c52662d59~mv2.jpg,1,Iced Out Cross Neckchain,FALSE,,,,,,,,,,,,,,,,,,,,active
edb9f9be_0dbd_cb07_924d_05780391ccf8,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_31d520d53ba845fdaaecb9befd465cf7~mv2.jpg,2,Iced Out Cross Neckchain,,,,,,,,,,,,,,,,,,,,,
edb9f9be_0dbd_cb07_924d_05780391ccf8,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_5fd1972dc7ed4c1f83b1448dd52f0ce8~mv2.jpg,3,Iced Out Cross Neckchain,,,,,,,,,,,,,,,,,,,,,
edb9f9be_0dbd_cb07_924d_05780391ccf8,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_0ee57dae87f143678cfad6af30e78a81~mv2.jpg,4,Iced Out Cross Neckchain,,,,,,,,,,,,,,,,,,,,,
1a2cc386_74b4_917b_fbc3_6e04a1ee207f,Diablo Neckchain,"<p>The Diablo Neckchain brings versatility and edge together in one sleek piece. With its innovative design that allows the pendant to be worn as an earring, this accessory offers dynamic style and adaptability for the bold and adventurous.</p>",Sicsense,Neckpieces,"Neckpieces,Best sellers",TRUE,,,,,,,,100,shopify,0,deny,manual,450.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_8d0b609c48624ca3a1978fc894b793c7~mv2.jpg,1,Diablo Neckchain,FALSE,,,,,,,,,,,,,,,,,,,,active
1a2cc386_74b4_917b_fbc3_6e04a1ee207f,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_a95b4a70874545d780e7044ea11e9232~mv2.jpg,2,Diablo Neckchain,,,,,,,,,,,,,,,,,,,,,
1a2cc386_74b4_917b_fbc3_6e04a1ee207f,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_caaca93193ec44debe621df27c796ce1~mv2.jpg,3,Diablo Neckchain,,,,,,,,,,,,,,,,,,,,,
1a2cc386_74b4_917b_fbc3_6e04a1ee207f,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_0c3235d1de704c228f659df9ce7e7f92~mv2.jpg,4,Diablo Neckchain,,,,,,,,,,,,,,,,,,,,,
f09a41b2_3f93_bd0a_9d43_43fc657df65b,Drumroll Earring,"<p>A unique and contemporary design, the Drumroll Earring features a bold and dynamic structure that captures attention. With its refined edges and distinctive appeal, this earring is perfect for someone who loves a bit of musical inspiration in their style.</p>",Sicsense,Earrings,"Earrings,Non-Pierced,Pierced Earring",TRUE,,,,,,,,,shopify,0,deny,manual,200.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_53e7ce142bc141a4a09207ed8ffc5f08~mv2.jpg,1,Drumroll Earring,FALSE,,,,,,,,,,,,,,,,,,,,active
f09a41b2_3f93_bd0a_9d43_43fc657df65b,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_3fb9a2e01efd4cbdbfa280fb49197408~mv2.jpg,2,Drumroll Earring,,,,,,,,,,,,,,,,,,,,,
d0b08838_b877_1658_7484_cd764226d6fa,Starlit Earring (Non Pierced),"<p>Inspired by celestial beauty, the Starlit Earring is a starry addition to your collection. Its intricate design shines with elegance, offering an eye-catching aesthetic that is as bold as it is stylish. A perfect piece for those who wish to bring a touch of the stars into their look.</p>",Sicsense,Earrings,"Earrings,Non-Pierced",TRUE,,,,,,,,80,shopify,23,deny,manual,150.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_2884752119964813b5d08ac73903c620~mv2.jpg,1,Starlit Earring (Non Pierced),FALSE,,,,,,,,,,,,,,,,,,,,active
d0b08838_b877_1658_7484_cd764226d6fa,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_78a519513c404abcb95f1e8439039ad7~mv2.jpg,2,Starlit Earring (Non Pierced),,,,,,,,,,,,,,,,,,,,,
d0b08838_b877_1658_7484_cd764226d6fa,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_8143c5b5d64748a18dc80137e5847288~mv2.jpg,3,Starlit Earring (Non Pierced),,,,,,,,,,,,,,,,,,,,,
80587309_1f78_99db_cc79_08c8309858c3,Cross Earring,"<p>The Cross Earring blends tradition with modern style. Its sharp lines and refined shape make it a versatile accessory, adding an element of edge to any outfit. Ideal for those who appreciate the timeless symbol of the cross with a contemporary twist.</p>",Sicsense,Earrings,"Earrings,Non-Pierced,Pierced Earring",TRUE,,,,,,,,,shopify,0,deny,manual,200.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_12dc62d2202e4b8cbda6435697068b91~mv2.jpg,1,Cross Earring,FALSE,,,,,,,,,,,,,,,,,,,,active
80587309_1f78_99db_cc79_08c8309858c3,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_be81d9a5c5444159a3813d35906e472d~mv2.jpg,2,Cross Earring,,,,,,,,,,,,,,,,,,,,,
a0b5f768_d43d_5071_b5ec_cfaada2fae37,Starboy Neckchain,"<p>The Starboy Neckchain brings boldness to your wardrobe with its statement-making design. Whether worn on its own or paired with a pendant, this necklace adds instant streetwear-inspired flair to any look, making it a standout piece in any collection.</p>",Sicsense,Neckpieces,Neckpieces,TRUE,,,,,,,,80,shopify,0,deny,manual,600.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_aed49bd379674b69a73cdeb49974bcf9~mv2.jpg,1,Starboy Neckchain,FALSE,,,,,,,,,,,,,,,,,,,,active
a0b5f768_d43d_5071_b5ec_cfaada2fae37,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_60b52988d6af460a9ea05ea1c5abe509~mv2.jpg,2,Starboy Neckchain,,,,,,,,,,,,,,,,,,,,,
a0b5f768_d43d_5071_b5ec_cfaada2fae37,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_74d8cd2931ba4134835f8ff2c816f666~mv2.jpg,3,Starboy Neckchain,,,,,,,,,,,,,,,,,,,,,
a0b5f768_d43d_5071_b5ec_cfaada2fae37,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_3f2cf8df6aa24143861215959ce72dab~mv2.jpg,4,Starboy Neckchain,,,,,,,,,,,,,,,,,,,,,
96b41288_7c1d_3dcd_d9ea_e72d7e3689b5,Brooklyn Chain Bracelet,"<p>This stainless steel bracelet exudes minimalist elegance, with its simple yet striking design. Perfect for both casual and dressier occasions, it’s a versatile piece that blends effortlessly with any ensemble, making it an essential accessory for those who appreciate understated luxury.</p>",Sicsense,Bracelets,"Bracelets,Best sellers",TRUE,,,,,,,,80,shopify,27,deny,manual,350.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_f9922dcd8d244fc1bcffd20ab27051a6~mv2.jpg,1,Brooklyn Chain Bracelet,FALSE,,,,,,,,,,,,,,,,,,,,active
96b41288_7c1d_3dcd_d9ea_e72d7e3689b5,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_4883fc8191d345c690835b1435ff77d6~mv2.jpg,2,Brooklyn Chain Bracelet,,,,,,,,,,,,,,,,,,,,,
96b41288_7c1d_3dcd_d9ea_e72d7e3689b5,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_845c4f923280454ea04780c26befb2a2~mv2.jpg,3,Brooklyn Chain Bracelet,,,,,,,,,,,,,,,,,,,,,
96b41288_7c1d_3dcd_d9ea_e72d7e3689b5,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_b2030eccf0ec406ea949569e8493e8e3~mv2.jpg,4,Brooklyn Chain Bracelet,,,,,,,,,,,,,,,,,,,,,
942e2f08_22f8_e5d2_d668_6fa22e93f02e,Arrow Beaded Bracelet,"<p>With its combination of matte black beads and metal arrow accents, the Arrow Beaded Bracelet exudes a sense of adventure and mystery. This bracelet adds a unique and sleek touch to your wrist, perfect for someone who wants to express their bold and fearless style.</p>",Sicsense,Bracelets,"Bracelets,Best sellers",TRUE,,,,,,,,80,shopify,13,deny,manual,250.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_9e43462a812f4f0789c0add41f59d6f8~mv2.jpg,1,Arrow Beaded Bracelet,FALSE,,,,,,,,,,,,,,,,,,,,active
942e2f08_22f8_e5d2_d668_6fa22e93f02e,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_ac74e9a6373b46539673018ca76270ae~mv2.jpg,2,Arrow Beaded Bracelet,,,,,,,,,,,,,,,,,,,,,
b4bc1943_9329_f7c7_aa07_bb7796bef482,Layered Chain Bracelet,"<p>The Layered Chain Bracelet brings a touch of modern elegance with its stacked chain design. Its layered structure offers a rich, textured look, making it a stylish addition to any outfit—whether you’re dressing up or down.</p>",Sicsense,Bracelets,"Bracelets,New Launch",TRUE,,,,,,,,80,shopify,0,deny,manual,500.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_c18e8c1ef65343b180a59bfc908d68d0~mv2.jpg,1,Layered Chain Bracelet,FALSE,,,,,,,,,,,,,,,,,,,,active
b4bc1943_9329_f7c7_aa07_bb7796bef482,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_6b1f27bd955543408c1766d968a8f2e6~mv2.jpg,2,Layered Chain Bracelet,,,,,,,,,,,,,,,,,,,,,
b4bc1943_9329_f7c7_aa07_bb7796bef482,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_73d67500e20e47c09178a7e76c1022fd~mv2.jpg,3,Layered Chain Bracelet,,,,,,,,,,,,,,,,,,,,,
06b85104_3b3b_9065_7c35_329ed54a8f99,Rope Chain,"<p>The Rope Chain combines sleek sophistication with a unique twisted design. This necklace captures a timeless look while adding a modern edge, making it perfect for someone who enjoys versatile, standout pieces that complement any style.</p>",Sicsense,Chains,Chains,TRUE,,,,,,,,50,shopify,9,deny,manual,250.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_4f0579a540c24ebe841ec9047da8cb62~mv2.jpg,1,Rope Chain,FALSE,,,,,,,,,,,,,,,,,,,,active
06b85104_3b3b_9065_7c35_329ed54a8f99,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_037bdd53d8c74f57b59cc9575259530d~mv2.jpg,2,Rope Chain,,,,,,,,,,,,,,,,,,,,,
314e57a9_db07_6bcc_c6b1_4dadc5970b53,Cuban Chain (7mm),"<p>The Cuban Chain offers bold luxury with its thick links and sleek finish. Its clean, masculine lines make it the perfect statement piece for someone who values classic, high-impact designs that never go out of style.</p>",Sicsense,Chains,Chains,TRUE,,,,,,,,80,shopify,0,deny,manual,260.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_00dc469c72d147449a268cf7b03e5b91~mv2.jpg,1,Cuban Chain (7mm),FALSE,,,,,,,,,,,,,,,,,,,,active
314e57a9_db07_6bcc_c6b1_4dadc5970b53,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_e6d6445ddfdd49179a99d80d43473977~mv2.jpg,2,Cuban Chain (7mm),,,,,,,,,,,,,,,,,,,,,
5fab9ea3_7277_c2cc_5ab0_ebb3e885ba72,Block Cuban Chain,<p>&nbsp;</p>,Sicsense,Chains,Chains,FALSE,,,,,,,,80,shopify,0,deny,manual,300.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_acc91d53139b40bc9e2c4f3581dcccd4~mv2.jpg,1,Block Cuban Chain,FALSE,,,,,,,,,,,,,,,,,,,,active
5fab9ea3_7277_c2cc_5ab0_ebb3e885ba72,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_52eb03c8e1d244f1b80ac5aaa2b456fe~mv2.jpg,2,Block Cuban Chain,,,,,,,,,,,,,,,,,,,,,
190035ba_f50e_9ec8_9b90_f5e534a5ed09,Carbon Chain Bracelet,"<p>The Carbon Chain Bracelet is an edgy and durable piece, designed to stand out with its heavy, intricate links. Perfect for someone who loves bold, masculine jewelry that makes a statement, this bracelet is as tough as it looks.</p>",Sicsense,Bracelets,"Bracelets,New Launch",TRUE,,,,,,,,100,shopify,15,deny,manual,500.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_a50be14c74c64aecaba4e9b3bfb9913c~mv2.jpg,1,Carbon Chain Bracelet,FALSE,,,,,,,,,,,,,,,,,,,,active
190035ba_f50e_9ec8_9b90_f5e534a5ed09,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_bbce1208941d4c659848bbcce6a36c32~mv2.jpg,2,Carbon Chain Bracelet,,,,,,,,,,,,,,,,,,,,,
190035ba_f50e_9ec8_9b90_f5e534a5ed09,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_5e6f354dda1a4626a5b77852bbf5b761~mv2.jpg,3,Carbon Chain Bracelet,,,,,,,,,,,,,,,,,,,,,
816e667c_fcc2_e09e_071c_4897d663d73f,Block Chain Bracelet,"<p>The Block Chain Bracelet is an edgy and durable piece, designed to stand out with its heavy, intricate links. Perfect for someone who loves bold, masculine jewelry that makes a statement, this bracelet is as tough as it looks.</p>",Sicsense,Bracelets,"Bracelets,New Launch",TRUE,,,,,,,,80,shopify,32,deny,manual,400.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_7d7d621d70ae491288ab931b5ff4a19f~mv2.jpg,1,Block Chain Bracelet,FALSE,,,,,,,,,,,,,,,,,,,,active
816e667c_fcc2_e09e_071c_4897d663d73f,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_74f3f3818ffa4358b084ae9e5c24f35f~mv2.jpg,2,Block Chain Bracelet,,,,,,,,,,,,,,,,,,,,,
816e667c_fcc2_e09e_071c_4897d663d73f,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_0adb05a2d7f6442a9c605fb43868b538~mv2.jpg,3,Block Chain Bracelet,,,,,,,,,,,,,,,,,,,,,
816e667c_fcc2_e09e_071c_4897d663d73f,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_145e93f1e869494bad5767be5a07de3f~mv2.jpg,4,Block Chain Bracelet,,,,,,,,,,,,,,,,,,,,,
ee3ed2c2_1e2d_849e_6633_4450206dbec0,The Terrabloom Neckchain,"<p>The Terrabloom Neckchain offers a bold and rugged look with its sturdy, stylish design. Perfect for someone looking to express their individuality, this piece adds an urban flair and makes an unforgettable style statement.</p>",Sicsense,Neckpieces,"Neckpieces,Best sellers",TRUE,,,,,,,,100,shopify,46,deny,manual,650.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_98c51146aeb840eea1e1904f09366eec~mv2.jpg,1,The Terrabloom Neckchain,FALSE,,,,,,,,,,,,,,,,,,,,active
ee3ed2c2_1e2d_849e_6633_4450206dbec0,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_5977d3a7d2a147f6b67727a7eed6f96c~mv2.jpg,2,The Terrabloom Neckchain,,,,,,,,,,,,,,,,,,,,,
ee3ed2c2_1e2d_849e_6633_4450206dbec0,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_4056af8a60c54702913810eb681a2f95~mv2.jpg,3,The Terrabloom Neckchain,,,,,,,,,,,,,,,,,,,,,
ee3ed2c2_1e2d_849e_6633_4450206dbec0,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_3c1ed2a98aa144ac831483bc13901c88~mv2.jpg,4,The Terrabloom Neckchain,,,,,,,,,,,,,,,,,,,,,
d0cda51a_5d17_d863_ef7c_ac5e4214a5f8,Rope Chain Bracelet,"<p>A versatile and sleek design, the Rope Chain Bracelet is ideal for any occasion. Its strong yet elegant structure ensures it stands out, while its timeless appeal complements both casual and formal looks with ease.</p>",Sicsense,Bracelets,"Bracelets,Best sellers",TRUE,,,,,,,,80,shopify,24,deny,manual,300.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_0bbd9e08a8a948e6a396ad2f8b65be68~mv2.jpg,1,Rope Chain Bracelet,FALSE,,,,,,,,,,,,,,,,,,,,active
d0cda51a_5d17_d863_ef7c_ac5e4214a5f8,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_79dc0c77390a410a8ea7762ce14f1522~mv2.jpg,2,Rope Chain Bracelet,,,,,,,,,,,,,,,,,,,,,
d0cda51a_5d17_d863_ef7c_ac5e4214a5f8,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_7deb36ce96824dd8826bb3614b341df1~mv2.jpg,3,Rope Chain Bracelet,,,,,,,,,,,,,,,,,,,,,
fc3e29e5_3593_5ab0_4f37_6a8193a73e57,Starlit Neckchain,"<p>Channeling the cosmos, the Astro Link Chain brings celestial energy into your style. Its smooth links and modern design make it the perfect accessory for someone who loves combining simplicity with a touch of intergalactic flair.</p>",Sicsense,Neckpieces,Neckpieces,TRUE,,,,,,,,80,shopify,56,deny,manual,450.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_cf103abbd16e4869a13227d1a96d8545~mv2.jpg,1,Starlit Neckchain,FALSE,,,,,,,,,,,,,,,,,,,,active
fc3e29e5_3593_5ab0_4f37_6a8193a73e57,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_b1187602c82e4d2dbb8956f691efbe93~mv2.jpg,2,Starlit Neckchain,,,,,,,,,,,,,,,,,,,,,
fc3e29e5_3593_5ab0_4f37_6a8193a73e57,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_6f72fa8158be4fe8bc87854c37c6b62b~mv2.jpg,3,Starlit Neckchain,,,,,,,,,,,,,,,,,,,,,
fc3e29e5_3593_5ab0_4f37_6a8193a73e57,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_fcb4cc58848d4124bf1030619c63f48f~mv2.jpg,4,Starlit Neckchain,,,,,,,,,,,,,,,,,,,,,
fc3e29e5_3593_5ab0_4f37_6a8193a73e57,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_a41cd896db194296b225ffcfd33694fb~mv2.jpg,5,Starlit Neckchain,,,,,,,,,,,,,,,,,,,,,
fefea519_29eb_9f22_880f_0d26d28aee4a,Comet Neckchain,"<p>The Comet Neckchain is a dynamic and unique piece that brings a little extra spark to your wardrobe. Its smooth design captures the movement and energy of a comet, adding a touch of funk and originality to any outfit.</p>",Sicsense,Neckpieces,Neckpieces,TRUE,,,,,,,,80,shopify,66,deny,manual,500.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_32cbe5f0a1e64390bc2c0097e489ff2e~mv2.jpg,1,Comet Neckchain,FALSE,,,,,,,,,,,,,,,,,,,,active
fefea519_29eb_9f22_880f_0d26d28aee4a,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_9bce152b4a4f47498ac4f2acdff436e0~mv2.jpg,2,Comet Neckchain,,,,,,,,,,,,,,,,,,,,,
fefea519_29eb_9f22_880f_0d26d28aee4a,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_32f503ee94d14cec985665cb71768890~mv2.jpg,3,Comet Neckchain,,,,,,,,,,,,,,,,,,,,,
1457e5b4_582f_d98c_821e_a227c82db7f8,Y2k Pearl Chain,"<p>Embrace the iconic Y2K aesthetic with this stunning Pearl Chain necklace. Featuring lustrous, iridescent pearls delicately strung together, this piece effortlessly blends timeless elegance with a modern edge. Perfect for layering or as a statement piece on its own, the Y2K Pearl Chain is the ultimate accessory for anyone who loves to make a bold, yet sophisticated style statement.</p>",Sicsense,Pearl,"Pearl,New Launch,Best sellers",TRUE,,,,,,,,80,shopify,80,deny,manual,320.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_0e9971fea22a43d5a440a1d17c4f85d9~mv2.jpg,1,Y2k Pearl Chain,FALSE,,,,,,,,,,,,,,,,,,,,active
1457e5b4_582f_d98c_821e_a227c82db7f8,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_bd823ea2725f4a91b97c1003e60b1665~mv2.jpg,2,Y2k Pearl Chain,,,,,,,,,,,,,,,,,,,,,
1457e5b4_582f_d98c_821e_a227c82db7f8,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_b6346df62a304465a94c83e6f8178db9~mv2.jpg,3,Y2k Pearl Chain,,,,,,,,,,,,,,,,,,,,,
1457e5b4_582f_d98c_821e_a227c82db7f8,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_51b44be82ee84e978125829a5b0a1d23~mv2.png,4,Y2k Pearl Chain,,,,,,,,,,,,,,,,,,,,,
